,idx,accuracy,gmean,kappa,class_0,class_prop_0,class_1,class_prop_1,class_2,class_prop_2,class_3,class_prop_3,class_4,class_prop_4,drifts_alerts,local_alerts
522,261500,0.788,0.7733727493281853,0.7340585673283424,0.9528301886792453,0.2009714483201738,0.7831325301204819,0.14558198537748507,0.7981651376146789,0.23809961239549782,0.5806451612903226,0.18744372213453814,0.8,0.2279032317723052,0,0
523,262000,0.878,0.8703706391901405,0.8469083005817486,0.9714285714285714,0.21899450340425652,0.8598130841121495,0.24406249343796313,0.9142857142857143,0.1499253588847886,0.7529411764705882,0.1882385406678616,0.8686868686868687,0.19877910360513013,0,0
524,262500,0.858,0.8533757956744368,0.821914990744596,0.941747572815534,0.21249177849404602,0.8761904761904762,0.25121768695764035,0.788235294117647,0.15335023072760404,0.7920792079207921,0.20994548295000195,0.8785046728971962,0.17299482087070744,0,0
525,263000,0.948,0.9483434793177584,0.9347759554068223,0.9897959183673469,0.2061568065004335,0.9382716049382716,0.18524845867797532,0.908256880733945,0.17611649183952124,0.9705882352941176,0.2035096015579092,0.9369369369369369,0.22896864142416085,0,0
526,263500,0.942,0.937727824508538,0.9270275030824588,0.9428571428571428,0.24868237903917775,0.8823529411764706,0.18580647900778155,0.9052631578947369,0.1427569723687745,0.9834710743801653,0.24176674777434629,0.9789473684210527,0.18098742180991975,0,0
527,264000,0.974,0.9716216066105988,0.9673506291282618,0.9705882352941176,0.21674983167840703,0.9595959595959596,0.20615593437721294,0.9382716049382716,0.14638406605360224,1.0,0.21416360049581873,0.990909090909091,0.21654656739495898,0,0
528,264500,0.936,0.932261759853419,0.9197033037071982,0.9537037037037037,0.25063306024164733,0.9361702127659575,0.187021403279989,0.9245283018867925,0.19348899221411028,0.8690476190476191,0.18089383146198323,0.981651376146789,0.18796271280227025,0,0
529,265000,0.97,0.9699394905112372,0.9624543820742202,0.9803921568627451,0.221558012735003,0.9595959595959596,0.19868231477972714,0.9711538461538461,0.2046618452942199,0.9591836734693877,0.16919585029685982,0.9795918367346939,0.20590197689419037,0,0
530,265500,0.906,0.9052965577710772,0.8822733762492799,0.9619047619047619,0.20286795517919437,0.8936170212765957,0.1789315796720727,0.8627450980392157,0.19617159251579439,0.8962264150943396,0.22782782875419635,0.9148936170212766,0.19420104387874254,0,0
531,266000,0.914,0.9140582180692332,0.8923821584635178,0.9803921568627451,0.18178748261077493,0.8773584905660378,0.19772304041443825,0.9479166666666666,0.1934986742318884,0.9354838709677419,0.21562152690658304,0.8365384615384616,0.21136927583631515,0,0
532,266500,0.958,0.9580101257180018,0.9474461322855927,0.989247311827957,0.1754318192347082,0.9583333333333334,0.2292520872213728,0.9038461538461539,0.19582066766502532,1.0,0.20067904944892775,0.941747572815534,0.19881637642996583,0,0
533,267000,0.964,0.9642314869256574,0.9548374146928944,0.9734513274336283,0.23866286229547046,0.975609756097561,0.19550841698588314,0.9423076923076923,0.17772133991955538,0.9803921568627451,0.21964691226540492,0.95,0.168460468533686,0,0
534,267500,0.956,0.9521780060438407,0.9447524911603985,0.9902912621359223,0.20359184452306525,0.9811320754716981,0.21941985112902287,0.925531914893617,0.16349954436328598,0.9734513274336283,0.2469680980580985,0.8941176470588236,0.16652066192652729,0,0
535,268000,0.85,0.8437160307666952,0.8119358074222668,0.9393939393939394,0.21873938833374107,0.8791208791208791,0.15735311813657654,0.7171717171717171,0.190633673534506,0.9375,0.19596196467975938,0.77,0.23731185531541701,0,0
536,268500,0.878,0.85034010578859,0.8455782209598454,0.9922480620155039,0.2635556028710317,0.7419354838709677,0.18791884596494984,0.6753246753246753,0.16737371290820133,0.9479166666666666,0.17507925041295663,0.9433962264150944,0.2060725878428606,0,0
537,269000,0.834,0.8322229591655992,0.792077918173893,0.9375,0.2020847999921769,0.8275862068965517,0.2671062011109277,0.7628865979381443,0.1844346706958348,0.73,0.21995628003439086,0.9239130434782609,0.12641804816666957,0,0
538,269500,0.912,0.9097714337491453,0.8893543828237768,0.9354838709677419,0.21929958181276465,0.941747572815534,0.21259977349197293,0.8589743589743589,0.15177285962372136,0.908256880733945,0.222928183329284,0.9067796610169492,0.19339960174225695,0,0
539,270000,0.854,0.8384302336051865,0.816466707563583,0.9494949494949495,0.1925765528501116,0.9272727272727272,0.23120477326149505,0.6179775280898876,0.20181339319154773,0.8636363636363636,0.211886392689993,0.8817204301075269,0.16251888800685266,0,0
540,270500,0.868,0.8664352586376916,0.8346908719305101,0.9532710280373832,0.23299402935295327,0.865979381443299,0.215401270310051,0.7924528301886793,0.2214802236749435,0.8651685393258427,0.16967333586906266,0.8627450980392157,0.16045114079298958,0,0
541,271000,0.874,0.8697586147922616,0.8419015975467143,0.9072164948453608,0.1888084648292412,0.9238095238095239,0.21361777036003393,0.8584905660377359,0.25383734985707934,0.7727272727272727,0.13994846961484006,0.8952380952380953,0.20378794533880554,0,0
542,271500,0.946,0.9430590045692075,0.932311487492667,0.9813084112149533,0.21301397835147745,0.8863636363636364,0.19261295715024113,0.9381443298969072,0.19430701490501892,0.94,0.18984992676923587,0.9724770642201835,0.21021612282402652,0,0
543,272000,0.936,0.9354024341202858,0.9196891971931374,0.9646017699115044,0.23884372336765036,0.9764705882352941,0.15441482868055423,0.8727272727272727,0.23212367143929055,0.896551724137931,0.15535696317805842,0.9716981132075472,0.21926081333444647,0,0
544,272500,0.978,0.976865100558904,0.9723650030398496,1.0,0.21928365573327996,0.9789473684210527,0.2104295078733181,0.9634146341463414,0.15460916071094546,0.9595959595959596,0.19505865717256735,0.9829059829059829,0.22061901850988913,0,0
545,273000,0.986,0.9855241525453877,0.9824414422097696,1.0,0.20136161444148742,0.98,0.19287503809689058,0.9811320754716981,0.23880621187948475,0.9775280898876404,0.1854225709710024,0.9891304347826086,0.18153456461113474,0,0
546,273500,0.98,0.9782238690488481,0.974885856216504,0.9900990099009901,0.2098188454080005,0.9487179487179487,0.1623150707840052,1.0,0.1962086408612347,0.9906542056074766,0.21242322821697168,0.9626168224299065,0.219234214729788,0,0
547,274000,0.966,0.9660373215542177,0.9573588578193821,0.9770114942528736,0.1951808243578191,0.956989247311828,0.20373052204305872,0.9622641509433962,0.20917848779850126,0.9603960396039604,0.17223208692474784,0.9736842105263158,0.21967807887587293,0,0
548,274500,0.978,0.9789916402997857,0.9724005038162575,0.9903846153846154,0.19143756000490394,0.9473684210526315,0.2416846835295038,0.9875,0.12701193116913198,0.9801980198019802,0.2372562078486531,0.9901960784313726,0.202609617447807,0,0
549,275000,0.972,0.9697376542839959,0.964778279267992,0.991869918699187,0.25609562071380976,0.9651162790697675,0.16703214818242246,0.9333333333333333,0.2126392704520488,0.9904761904761905,0.21052864204515878,0.9690721649484536,0.15370431860656023,0,0
550,275500,0.982,0.9822073663847911,0.9774423652431964,1.0,0.17020029086004443,0.9797979797979798,0.20474593185029238,0.96875,0.17999642294334253,0.9888888888888889,0.22298784364067278,0.9739130434782609,0.22206951070564776,0,0
551,276000,0.976,0.9754837482410157,0.969916970839517,0.9795918367346939,0.15490970764445586,0.9438202247191011,0.2447179661027636,0.9553571428571429,0.20370300607638067,1.0,0.22943734598003807,1.0,0.1672319741963619,0,0
552,276500,0.994,0.9937964965529565,0.992479016455912,1.0,0.23526649097241364,1.0,0.21537747479864536,0.9883720930232558,0.16717246628920754,0.9807692307692307,0.20261740357540925,1.0,0.17956616436432438,0,0
553,277000,0.988,0.9883730629515939,0.9849479953238439,0.9896907216494846,0.20922522797441598,1.0,0.19238365813001135,0.9833333333333333,0.2320088566999366,0.9895833333333334,0.16864450907850606,0.979381443298969,0.19773774811713007,0,0
554,277500,0.996,0.9959322224877963,0.9949834202037735,0.9904761904761905,0.24190086220199722,1.0,0.19306607090617978,1.0,0.15732499845124415,0.989247311827957,0.16723870242817487,1.0,0.24046936601240423,0,0
555,278000,0.974,0.9730292392269357,0.9673973014997241,1.0,0.2067103423416805,1.0,0.14816556051432817,0.963302752293578,0.26773002321323425,0.9222222222222223,0.21238683940518663,0.9818181818181818,0.16500723452557045,0,0
556,278500,0.992,0.9918897837098757,0.9899834727300045,0.9901960784313726,0.22382986325039983,0.989010989010989,0.17842184462426372,1.0,0.21898727311323757,0.9903846153846154,0.19160717882713282,0.98989898989899,0.18715384018496606,0,0
557,279000,0.996,0.995987531088415,0.994993767240214,1.0,0.22742169305761878,1.0,0.19973738253620035,0.9900990099009901,0.18068214126501447,0.98989898989899,0.20296564341860504,1.0,0.1891931397225611,0,0
558,279500,0.998,0.997971585725616,0.9974944376515865,1.0,0.25079037679881255,1.0,0.20138613236024144,0.98989898989899,0.18433225482812177,1.0,0.1576410650714903,1.0,0.20585017094133418,0,0
559,280000,0.976,0.9766310718558131,0.9699535782784402,1.0,0.20555850325135386,0.989010989010989,0.1964200528027809,0.9245283018867925,0.21106098663513206,0.9716981132075472,0.20045792471362356,1.0,0.18650253259710947,0,0
560,280500,0.984,0.983438035928163,0.9799476634014779,1.0,0.20380705888331,0.9560439560439561,0.19632075304642813,0.9818181818181818,0.19761417134182085,1.0,0.20875771983290026,0.98,0.19350029689554082,0,0
561,281000,0.996,0.9963027275786469,0.994982438534872,1.0,0.19939060706267647,1.0,0.18944820186451666,1.0,0.18564653781185397,0.98989898989899,0.18488859723808926,0.9916666666666667,0.24062605602286372,0,0
